File	Accession	Alias	Sampling Campaign	Sampling Station	Sampling Platform	Event Label	Event Date/Time Start	Event Date/Time End	Latitude Start	Latitude Start Unit	Longitude Start	Longitude Start Unit	Latitude End	Latitude End Unit	Longitude End	Longitude End Unit	Depth	Depth Unit	Sample Collection Device	Protocol Label	Size Fraction Lower Threshold	Size Fraction Upper Threshold	Sample Status	Last Update Date	Marine Region	Temperature	Temperature Unit	Salinity Sensor	Salinity Sensor Unit	Oxygen Sensor	Oxygen Sensor Unit	Nitrate Sensor	Nitrate Sensor Unit	Chlorophyll Sensor	Chlorophyll Sensor Unit	Environment (Biome)	Environment (Feature)	Environment (Material)	Environmental Package	Citation	Further Details	Project Name	ENA-CHECKLIST	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	
ERR562383	ERS490473	TARA_N000000845	TARA_20101003Z	TARA_072	SV Tara	TARA_20101005T1406Z_072_EVENT_NET	2010-10-05T14:06	2010-10-05T14:25	-8.757	DD	-17.9245	DD	-8.7522	DD	-17.9297	DD	100	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	n/a	23.699929	ºC	36.682629	psu	194.809143	µmol/kg	0.180999	µmol/L	0.359566	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	348343858	64435006574	2014-07-15	2015-11-04	
ERR562483	ERS492021	TARA_N000001648	TARA_20110401Z	TARA_102	SV Tara	TARA_20110422T2113Z_102_EVENT_PUMP	2011-04-22T21:13	2011-04-22T23:45	-5.2669	DD	-85.2732	DD	-5.2476	DD	-85.3343	DD	40	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-DNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	19.566255	ºC	34.900284	psu	103.916711	µmol/kg	20.328327	µmol/L	0.728939	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	258096782	50617731432	2014-07-15	2015-11-04	
ERR562451	ERS488583	TARA_A100001141	TARA_20100108Z	TARA_032	SV Tara	TARA_20100111T0721Z_032_EVENT_PUMP	2010-01-11T07:21	2010-01-11T11:00	23.36	DD	37.2183	DD	23.4017	DD	37.2183	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	25.824383	ºC	39.74725	psu	188.416583	µmol/kg	-0.541919	µmol/L	0	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	153762493	31261946122	2014-07-15	2015-11-04	
ERR562477	ERS488925	TARA_N000000009	TARA_20100309Z	TARA_039	SV Tara	TARA_20100318T1133Z_039_EVENT_PUMP	2010-03-18T11:33	2010-03-18T12:32	18.5839	DD	66.4727	DD	18.5679	DD	66.4581	DD	25	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	n/a	26.812225	ºC	36.332317	psu	192.95875	µmol/kg	-0.611888	µmol/L	0.17638	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	2878025	865138315	2014-07-15	2015-11-04	
ERR562557	ERS491059	TARA_N000001032	TARA_20101231Z	TARA_085	SV Tara	TARA_20110106T1038Z_085_EVENT_PUMP	2011-01-06T10:38	2011-01-06T12:30	-62.0385	DD	-49.529	DD	-62.1363	DD	-49.3331	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	0.67108	ºC	34.35388	psu	343.4373	µmol/kg	27.501159	µmol/L	0.065273	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	122097863	22990774556	2014-07-15	2015-11-04	
ERR562720	ERS488646	TARA_A100001685	TARA_20100108Z	TARA_033	SV Tara	TARA_20100113T1102Z_033_EVENT_CAST	2010-01-13T10:54:15	2010-01-13T11:32	22.1233	DD	38.1983	DD	22.1433	DD	38.1933	DD	70	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-RNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	26.69135	ºC	39.031	psu	184.7415	µmol/kg	2.517913	µmol/L	0.0954	mg Chl/m3	marine biome (ENVO:00000447)	water layer with no specific feature	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	2646105	767451654	2014-07-15	2015-11-04	
ERR562570	ERS488353	TARA_A100000602	TARA_20091031Z	TARA_018	SV Tara	TARA_20091102T1407Z_018_EVENT_PUMP	2009-11-02T14:07	2009-11-02T15:56	35.7528	DD	14.2765	DD	35.7593	DD	14.3453	DD	60	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)"	18.36839	ºC	37.89241	psu	237.8893	µmol/kg	99999	µmol/L	0.132494	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	137094682	25957602189	2014-07-15	2015-11-04	
ERR562444	ERS492742	TARA_N000001972	TARA_20110726Z	TARA_123	SV Tara	TARA_20110731T1720Z_123_EVENT_PUMP	2011-07-31T17:20	2011-07-31T19:33	-8.9068	DD	-140.283	DD	-8.8951	DD	-140.3174	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.576175	ºC	35.359483	psu	189.758333	µmol/kg	3.868407	µmol/L	0.319103	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	399396139	78477039603	2014-07-15	2015-11-04	
ERR562491	ERS492852	TARA_N000002041	TARA_20110726Z	TARA_124	SV Tara	TARA_20110805T0113Z_124_EVENT_NET	2011-08-05T01:13	2011-08-05T01:37	-9.1463	DD	-140.515	DD	-9.1435	DD	-140.5324	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.5706	ºC	35.408692	psu	190.058667	µmol/kg	6.685781	µmol/L	0.219507	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	246149485	46902000020	2014-07-15	2015-11-04	
ERR562551	ERS489933	TARA_N000000522	TARA_20100624Z	TARA_064	SV Tara	TARA_20100707T0448Z_064_EVENT_PUMP	2010-07-07T04:48	2010-07-07T07:45	-29.5019	DD	37.9889	DD	-29.5023	DD	37.9965	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	n/a	22.165567	ºC	35.334717	psu	210.00775	µmol/kg	99999	µmol/L	0.162993	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	308717502	58139102872	2014-07-15	2015-11-04	
ERR562626	ERS489037	TARA_N000000076	TARA_20100327Z	TARA_041	SV Tara	TARA_20100330T0245Z_041_EVENT_NET	2010-03-30T02:45	2010-03-30T02:50	14.6067	DD	69.9775	DD	14.6047	DD	69.9777	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Province:West and South Indian Shelf (MRGID:21777)	29.089367	ºC	36.024883	psu	187.42925	µmol/kg	-1.343153	µmol/L	0.020173	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	60256394	12267103984	2014-07-15	2015-11-04	
ERR562599	ERS492767	TARA_N000002004	TARA_20110726Z	TARA_123	SV Tara	TARA_20110801T0046Z_123_EVENT_NET	2011-08-01T00:46	2011-08-02T01:32	-8.8923	DD	-140.2897	DD	-8.8757	DD	-140.3069	DD	150	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	99999	ºC	99999	psu	99999	µmol/kg	99999	µmol/L	99999	mg Chl/m3	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	3108620	938695607	2014-07-15	2015-11-04	
ERR562610	ERS491866	TARA_N000001620	TARA_20110401Z	TARA_100	SV Tara	TARA_20110415T1719Z_100_EVENT_NET	2011-04-15T17:19	2011-04-15T17:32	-12.9359	DD	-96.0413	DD	-12.9335	DD	-96.0435	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-DNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	n/a	25.2512	ºC	35.835267	psu	200.233917	µmol/kg	4.590737	µmol/L	0.287892	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	427904113	84193617269	2014-07-15	2015-11-04	
ERR562516	ERS488583	TARA_A100001141	TARA_20100108Z	TARA_032	SV Tara	TARA_20100111T0721Z_032_EVENT_PUMP	2010-01-11T07:21	2010-01-11T11:00	23.36	DD	37.2183	DD	23.4017	DD	37.2183	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	25.824383	ºC	39.74725	psu	188.416583	µmol/kg	-0.541919	µmol/L	0	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	153762493	31261946122	2014-07-15	2015-11-04	
ERR562435	ERS491736	TARA_N000001582	TARA_20110401Z	TARA_098	SV Tara	TARA_20110403T1628Z_098_EVENT_NET	2011-04-03T16:28	2011-04-03T16:44	-25.8105	DD	-111.7329	DD	-25.8126	DD	-111.7386	DD	5	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)"	25.14875	ºC	36.402683	psu	200.538167	µmol/kg	-1.567491	µmol/L	0.013449	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	250203341	49641525664	2014-07-15	2015-11-04	
ERR562384	ERS491798	TARA_N000001594	TARA_20110401Z	TARA_098	SV Tara	TARA_20110404T1707Z_098_EVENT_NET	2011-04-04T17:07	2011-04-04T17:52	-25.8162	DD	-111.7349	DD	-25.8208	DD	-111.7468	DD	180	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Easter Island (MRGID:15120), Marine Ecoregion:Easter Island (MRGID:15120)"	20.325407	ºC	35.874018	psu	212.877257	µmol/kg	0.178539	µmol/L	0.138077	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	186568343	37080735096	2014-07-15	2015-11-04	
ERR562628	ERS488644	TARA_A100001246	TARA_20100108Z	TARA_033	SV Tara	TARA_20100113T1010Z_033_EVENT_NET	2010-01-13T10:10	2010-01-13T10:30	22.085	DD	38.2083	DD	22.0917	DD	38.205	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Northern and Central Red Sea (MRGID:21919)"	27.29365	ºC	38.94965	psu	184.294833	µmol/kg	0.24404	µmol/L	0.070489	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	199904143	40117566869	2014-07-15	2015-11-04	
ERR562504	ERS488128	TARA_X000000970	TARA_20090926Z	TARA_009	SV Tara	TARA_20090928T1218Z_009_EVENT_PUMP	2009-09-28T12:18	2009-09-28T14:18	39.1633	DD	5.916	DD	39.0784	DD	5.8029	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Western Mediterranean (MRGID:21896)	23.8526	ºC	37.9751	psu	99999	µmol/kg	99999	µmol/L	-0.0247	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	7945617	2388057481	2014-07-15	2015-11-04	
ERR562705	ERS477989	TARA_A100000553	TARA_20091111Z	TARA_023	SV Tara	TARA_20091118T0841Z_023_EVENT_PUMP	2009-11-18T08:41Z	2009-11-18T10:46Z	42.2038	DD	17.715	DD	42.1874	DD	17.7189	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-DNA(1L)_W5-20	5	20	This version is NOT FINAL but can be used to provide data discovery services	2014-05-01Z	(search radius=5 degree) Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)	17.321979	ºC	38.201396	psu	221.457208	µmol/kg	99999	µmol/L	0.0419	mg Chl/m3	marine biome (ENVO:00000447)	surface water (ENVO:00002042) layer	particulate matter, including plankton (ENVO:xxxxxxxx)	water	tbd	tbd	Tara Oceans	ERC000030	206571158	40302809042	2014-06-23	2014-11-06	
ERR562667	ERS490044	TARA_N000000959	TARA_20100624Z	TARA_065	SV Tara	TARA_20100712T0559Z_065_EVENT_PUMP	2010-07-12T05:59	2010-07-12T09:00	-35.1728	DD	26.2868	DD	-35.2087	DD	26.2932	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760),  Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)"	21.81684	ºC	35.44666	psu	207.0439	µmol/kg	99999	µmol/L	0.215292	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	173363401	34592699965	2014-07-15	2015-11-04	
ERR562474	ERS488257	TARA_X000001334	TARA_20090926Z	TARA_011	SV Tara	TARA_20091004T1416Z_011_EVENT_NET	2009-10-04T14:16	2009-10-04T14:22	41.6666	DD	2.7962	DD	41.6685	DD	2.7958	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	n/a	99999	ºC	99999	psu	99999	µmol/kg	99999	µmol/L	99999	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	379552189	72199770695	2014-07-15	2015-11-04	
ERR562579	ERS492400	TARA_N000001828	TARA_20110520Z	TARA_111	SV Tara	TARA_20110601T2156Z_111_EVENT_NET	2011-06-01T21:56	2011-06-01T22:13	-16.9741	DD	-100.6683	DD	-16.9753	DD	-100.6753	DD	90	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-DNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	n/a	20.445864	ºC	35.746607	psu	211.719429	µmol/kg	2.410016	µmol/L	0.373279	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	439089919	85298910768	2014-07-15	2015-11-04	
ERR562463	ERS488822	TARA_N000000041	TARA_20100309Z	TARA_038	SV Tara	TARA_20100315T1002Z_038_EVENT_NET	2010-03-15T10:02	2010-03-15T10:12	19.0235	DD	64.5256	DD	19.0208	DD	64.529	DD	25	m	"PLANKTON NET, TYPE=Double, MESH_Size_(�m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-DNA(1L)_N20-180	20	180	This version can be used to provide data discovery services	2014-05-01Z	n/a	25.487707	ºC	99999	psu	153.850286	µmol/kg	1.282982	µmol/L	0.599901	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	394448814	78114899616	2014-07-15	2015-11-04	
ERR562554	ERS489952	TARA_N000000539	TARA_20100624Z	TARA_064	SV Tara	TARA_20100707T0517Z_064_EVENT_NET	2010-07-07T05:17	2010-07-07T05:31	-29.5018	DD	37.9887	DD	-29.5013	DD	37.9888	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	n/a	22.165567	ºC	35.334717	psu	210.00775	µmol/kg	99999	µmol/L	0.162993	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	400017280	76897934751	2014-07-15	2015-11-04	
ERR562381	ERS490945	TARA_N000001396	TARA_20101126Z	TARA_082	SV Tara	TARA_20101206T1858Z_082_EVENT_PUMP	2010-12-06T18:58	2010-12-06T22:11	-47.2007	DD	-57.9446	DD	-47.1208	DD	-57.8265	DD	40	m	PUMP (High Volume Peristaltic Pump) with ECOTriplet	PROT_NUC-RNA(1L)_W20-200	20	200	This version can be used to provide data discovery services	2014-05-01Z	(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)	6.975635	ºC	34.057594	psu	306.211529	µmol/kg	17.111823	µmol/L	1.01772	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	312248316	58788312887	2014-07-15	2015-11-04	
ERR562366	ERS488542	TARA_S400007204	TARA_20091122Z	TARA_026	SV Tara	TARA_20091124T0945Z_026_EVENT_NET	2009-11-24T09:45	2009-11-24T09:55	38.4367	DD	20.1875	DD	38.4319	DD	20.189	DD	5	m	"PLANKTON NET, TYPE=Bongo, MESH_Size_(�m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	This version can be used to provide data discovery services	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Ionian Sea (MRGID:3351)"	19.04125	ºC	38.363825	psu	214.648333	µmol/kg	99999	µmol/L	0.109164	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	1256440	379343818	2014-07-15	2015-11-04	
ERR562575	ERS477961	TARA_A200000148	TARA_20090919Z	TARA_007	SV Tara	TARA_20090923T1608Z_007_EVENT_PUMP	2009-09-23T16:08Z	2009-09-23T16:55Z	37.0541	DD	1.9478	DD	37.0397	DD	1.9501	DD	42	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-RNA(100L)_W5-20	5	20	This version is NOT FINAL but can be used to provide data discovery services	2014-03-01Z	(search radius=5 degree) Marine Ecoregion:Western Mediterranean (MRGID:21896), Marine Ecoregion:Alboran Sea (MRGID:3324)	17.36746	ºC	99999	psu	99999	µmol/kg	99999	µmol/L	0.553274	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	particulate matter, including plankton (ENVO:xxxxxxxx)	water	tbd	tbd	Tara Oceans	ERC000030	242154054	41818573528	2014-06-23	2014-11-06	
ERR562560	ERS490503	TARA_N000000837	TARA_20101003Z	TARA_072	SV Tara	TARA_20101005T1828Z_072_EVENT_NET	2010-10-05T18:28	2010-10-05T18:50	-8.6831	DD	-18.0095	DD	-8.6746	DD	-18.018	DD	100	m	"PLANKTON NET, TYPE=Single, MESH_Size_(�m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	n/a	24.611235	ºC	36.474071	psu	196.74087	µmol/kg	0.315989	µmol/L	0.131719	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	369359530	67945815503	2014-07-15	2015-11-04	
ERR562630	ERS492334	TARA_N000001818	TARA_20110520Z	TARA_111	SV Tara	TARA_20110531T1425Z_111_EVENT_PUMP	2011-05-31T14:25	2011-05-31T16:50	-16.9601	DD	-100.6335	DD	-16.9554	DD	-100.6925	DD	5	m	PUMP (High Volume Peristaltic Pump)	PROT_NUC-DNA(1L)_W5-20	5	20	This version can be used to provide data discovery services	2014-05-01Z	n/a	22.76873	ºC	35.97144	psu	208.8654	µmol/kg	2.568726	µmol/L	0.203347	mg Chl/m3	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	177285878	33905470993	2014-07-15	2015-11-04	
ERR562544	ERS492366	TARA_N000001814	TARA_20110520Z	TARA_111	SV Tara	TARA_20110531T2030Z_111_Combined-EVENTS_CAST	2011-05-31T20:28:10	2011-05-31T23:10	-16.9587	DD	-100.6751	DD	-16.9687	DD	-100.7324	DD	90	m	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	PROT_NUC-DNA(100L)_W0.8->	0.8	>	This version can be used to provide data discovery services	2014-05-01Z	n/a	19.881449	ºC	35.687249	psu	211.54555	µmol/kg	1.411516	µmol/L	0.378549	mg Chl/m3	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	Tara Oceans expedition (2009-2013)	ERC000030	248350691	48725110263	2014-07-15	2015-11-04	
