study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB6610	SAMEA2657014	ERS490220	ERX521641	ERR562581	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562581/ERR562581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562581/ERR562581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562581/ERR562581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562581/ERR562581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AMEOSW_1_1_64MD3AAXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AMEOSW_1_2_64MD3AAXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AMEOSW_1_1_64MD3AAXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AMEOSW_1_2_64MD3AAXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562581	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562581		
PRJEB6610	SAMEA2591104	ERS478004	ERX521461	ERR562582	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562582/ERR562582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562582/ERR562582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562582/ERR562582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562582/ERR562582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEEOSW_8_1_70DGUAAXX.IND5.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEEOSW_8_2_70DGUAAXX.IND5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEEOSW_8_1_70DGUAAXX.IND5.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEEOSW_8_2_70DGUAAXX.IND5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562582	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562582		
PRJEB6610	SAMEA2657050	ERS489336	ERX521449	ERR562583	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562583/ERR562583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562583/ERR562583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562583/ERR562583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562583/ERR562583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATIOSW_2_1_70DGUAAXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATIOSW_2_2_70DGUAAXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATIOSW_2_1_70DGUAAXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATIOSW_2_2_70DGUAAXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562583	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562583		
PRJEB6610	SAMEA2657042	ERS490708	ERX521565	ERR562584	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562584/ERR562584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562584/ERR562584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562584/ERR562584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562584/ERR562584_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_APBOSW_3_1_64MD3AAXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_APBOSW_3_2_64MD3AAXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_APBOSW_3_1_64MD3AAXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_APBOSW_3_2_64MD3AAXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562584	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562584		
PRJEB6610	SAMEA2591115	ERS478024	ERX521680	ERR562585	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562585/ERR562585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562585/ERR562585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562585/ERR562585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562585/ERR562585_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEROSW_2_1_70H17AAXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEROSW_2_2_70H17AAXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEROSW_2_1_70H17AAXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AEROSW_2_2_70H17AAXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562585	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562585		
PRJEB6610	SAMEA2656975	ERS492763	ERX521436	ERR562586	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562586/ERR562586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562586/ERR562586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562586/ERR562586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562586/ERR562586_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBLOSW_5_1_64F3FAAXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBLOSW_5_2_64F3FAAXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBLOSW_5_1_64F3FAAXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBLOSW_5_2_64F3FAAXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562586	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562586		
PRJEB6610	SAMEA2620251	ERS489108	ERX521421	ERR562587	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562587/ERR562587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562587/ERR562587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562587/ERR562587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562587/ERR562587_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ALROSW_6_1_70DGUAAXX.IND8.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ALROSW_6_2_70DGUAAXX.IND8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ALROSW_6_1_70DGUAAXX.IND8.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ALROSW_6_2_70DGUAAXX.IND8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562587	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562587		
PRJEB6610	SAMEA2621265	ERS490670	ERX521444	ERR562588	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562588/ERR562588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562588/ERR562588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562588/ERR562588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562588/ERR562588_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ANPOSW_3_1_64MD3AAXX.IND7.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ANPOSW_3_2_64MD3AAXX.IND7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ANPOSW_3_1_64MD3AAXX.IND7.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ANPOSW_3_2_64MD3AAXX.IND7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562588	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562588		
PRJEB6610	SAMEA2657044	ERS491900	ERX521477	ERR562589	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562589/ERR562589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562589/ERR562589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562589/ERR562589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562589/ERR562589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_APQOSW_4_1_64MD3AAXX.IND5.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_APQOSW_4_2_64MD3AAXX.IND5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_APQOSW_4_1_64MD3AAXX.IND5.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_APQOSW_4_2_64MD3AAXX.IND5.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562589	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562589		
PRJEB6610	SAMEA2619621	ERS488249	ERX521559	ERR562590	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562590/ERR562590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562590/ERR562590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562590/ERR562590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562590/ERR562590_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ADCOSW_3_1_64F3FAAXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ADCOSW_3_2_64F3FAAXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ADCOSW_3_1_64F3FAAXX.IND1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ADCOSW_3_2_64F3FAAXX.IND1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562590	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562590		
PRJEB6610	SAMEA2656981	ERS488816	ERX521607	ERR562591	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562591/ERR562591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562591/ERR562591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562591/ERR562591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562591/ERR562591_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGHOSW_7_1_70DGUAAXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGHOSW_7_2_70DGUAAXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGHOSW_7_1_70DGUAAXX.IND11.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGHOSW_7_2_70DGUAAXX.IND11.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562591	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562591		
PRJEB6610	SAMEA2619725	ERS488412	ERX521681	ERR562592	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562592/ERR562592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562592/ERR562592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562592/ERR562592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562592/ERR562592_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDVOSW_2_1_64L7PAAXX.IND9.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDVOSW_2_2_64L7PAAXX.IND9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDVOSW_2_1_64L7PAAXX.IND9.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BDVOSW_2_2_64L7PAAXX.IND9.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562592	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562592		
PRJEB6610	SAMEA2656965	ERS488900	ERX521457	ERR562593	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562593/ERR562593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562593/ERR562593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562593/ERR562593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562593/ERR562593_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AVFOSW_1_1_HODHTADXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AVFOSW_1_2_HODHTADXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AVFOSW_1_1_HODHTADXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AVFOSW_1_2_HODHTADXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562593	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562593		
PRJEB6610	SAMEA2619623	ERS488251	ERX521611	ERR562594	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562594/ERR562594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562594/ERR562594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562594/ERR562594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562594/ERR562594_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BAKOSW_3_1_64L7PAAXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BAKOSW_3_2_64L7PAAXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BAKOSW_3_1_64L7PAAXX.IND10.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BAKOSW_3_2_64L7PAAXX.IND10.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562594	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562594		
PRJEB6610	SAMEA2657011	ERS488134	ERX521501	ERR562595	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562595/ERR562595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562595/ERR562595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562595/ERR562595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562595/ERR562595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ACIOSW_7_1_70H17AAXX.IND8.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ACIOSW_7_2_70H17AAXX.IND8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ACIOSW_7_1_70H17AAXX.IND8.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ACIOSW_7_2_70H17AAXX.IND8.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562595	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562595		
PRJEB6610	SAMEA2657099	ERS488705	ERX521546	ERR562596	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562596/ERR562596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562596/ERR562596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562596/ERR562596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562596/ERR562596_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGEOSW_7_1_66112AAXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGEOSW_7_2_66112AAXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGEOSW_7_1_66112AAXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AGEOSW_7_2_66112AAXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562596	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562596		
PRJEB6610	SAMEA2657023	ERS491799	ERX521426	ERR562597	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562597/ERR562597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562597/ERR562597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562597/ERR562597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562597/ERR562597_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATBOSW_6_1_64MD3AAXX.IND7.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATBOSW_6_2_64MD3AAXX.IND7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATBOSW_6_1_64MD3AAXX.IND7.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ATBOSW_6_2_64MD3AAXX.IND7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562597	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562597		
PRJEB6610	SAMEA2657076	ERS492226	ERX521516	ERR562598	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562598/ERR562598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562598/ERR562598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562598/ERR562598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562598/ERR562598_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AMSOSW_5_1_70DGUAAXX.IND7.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AMSOSW_5_2_70DGUAAXX.IND7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AMSOSW_5_1_70DGUAAXX.IND7.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AMSOSW_5_2_70DGUAAXX.IND7.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562598	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562598		
PRJEB6610	SAMEA2657024	ERS492767	ERX521714	ERR562599	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562599/ERR562599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562599/ERR562599_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562599/ERR562599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562599/ERR562599_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBQOSW_6_1_64F3FAAXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBQOSW_6_2_64F3FAAXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBQOSW_6_1_64F3FAAXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_BBQOSW_6_2_64F3FAAXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562599	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562599		
PRJEB6610	SAMEA2622012	ERS491721	ERX521536	ERR562600	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562600/ERR562600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562600/ERR562600_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562600/ERR562600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562600/ERR562600_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ASPOSW_5_1_70DGUAAXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ASPOSW_5_2_70DGUAAXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ASPOSW_5_1_70DGUAAXX.IND3.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_ASPOSW_5_2_70DGUAAXX.IND3.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562600	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562600		
PRJEB6610	SAMEA2656958	ERS490366	ERX521458	ERR562601	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562601/ERR562601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562601/ERR562601_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562601/ERR562601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562601/ERR562601_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AIMOSW_8_1_70H17AAXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AIMOSW_8_2_70H17AAXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AIMOSW_8_1_70H17AAXX.IND2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AIMOSW_8_2_70H17AAXX.IND2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562601	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562601		
PRJEB6610	SAMEA2619917	ERS488695	ERX521440	ERR562602	408172	marine metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562602/ERR562602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562602/ERR562602_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562602/ERR562602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR562/ERR562602/ERR562602_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AFSOSW_1_1_66112AAXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AFSOSW_1_2_66112AAXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AFSOSW_1_1_66112AAXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA329/ERA329958/fastq/ARG_AFSOSW_1_2_66112AAXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562602	ftp.sra.ebi.ac.uk/vol1/err/ERR562/ERR562602		
