Sample	Location	LocIndex
srp_SRS076789	tongue_dorsum	1
srp_SRS076791	hard_palate	6
srp_SRS076793	buccal_mucosa	7
srp_SRS076795	attached_keratinized_gingiva	5
srp_SRS076797	palatine_tonsils	2
srp_SRS076799	throat	3
srp_SRS076801	supragingival_plaque	8
srp_SRS076803	subgingival_plaque	9
srp_SRS076824	stool	0
srp_SRS076826	left_retroauricular_crease	10
srp_SRS076828	right_retroauricular_crease	11
srp_SRS076830	left_antecubital_fossa	13
srp_SRS076832	right_antecubital_fossa	14
srp_SRS076834	anterior_nares	12
srp_SRS076836	vaginal_introitus	15
srp_SRS076838	mid_vagina	16
srp_SRS076840	posterior_fornix	17
srp_SRS076842	saliva	4
srp_SRS076846	tongue_dorsum	1
srp_SRS076848	hard_palate	6
srp_SRS076850	buccal_mucosa	7
srp_SRS076852	attached_keratinized_gingiva	5
srp_SRS076854	palatine_tonsils	2
srp_SRS076856	throat	3
srp_SRS076858	supragingival_plaque	8
srp_SRS076860	subgingival_plaque	9
srp_SRS076878	left_retroauricular_crease	10
srp_SRS076880	right_retroauricular_crease	11
srp_SRS076882	left_antecubital_fossa	13
srp_SRS076884	right_antecubital_fossa	14
srp_SRS076886	anterior_nares	12
srp_SRS076888	saliva	4
srp_SRS076892	tongue_dorsum	1
srp_SRS076894	hard_palate	6
srp_SRS076896	buccal_mucosa	7
srp_SRS076898	attached_keratinized_gingiva	5
srp_SRS076900	palatine_tonsils	2
srp_SRS076902	throat	3
srp_SRS076904	supragingival_plaque	8
srp_SRS076906	subgingival_plaque	9
srp_SRS076908	stool	0
srp_SRS076929	stool	0
srp_SRS076931	left_retroauricular_crease	10
srp_SRS076933	right_retroauricular_crease	11
srp_SRS076937	right_antecubital_fossa	14
srp_SRS076939	anterior_nares	12
srp_SRS076941	vaginal_introitus	15
srp_SRS076943	mid_vagina	16
srp_SRS076945	posterior_fornix	17
srp_SRS076947	saliva	4
srp_SRS076951	tongue_dorsum	1
srp_SRS076953	hard_palate	6
srp_SRS076955	buccal_mucosa	7
srp_SRS076957	attached_keratinized_gingiva	5
srp_SRS076959	palatine_tonsils	2
srp_SRS076961	throat	3
srp_SRS076963	supragingival_plaque	8
srp_SRS076965	subgingival_plaque	9
srp_SRS076983	saliva	4
srp_SRS076987	tongue_dorsum	1
srp_SRS076989	hard_palate	6
srp_SRS076991	buccal_mucosa	7
srp_SRS076993	attached_keratinized_gingiva	5
srp_SRS076995	palatine_tonsils	2
srp_SRS076997	throat	3
srp_SRS076999	supragingival_plaque	8
srp_SRS077001	subgingival_plaque	9
srp_SRS077003	stool	0
srp_SRS077005	left_retroauricular_crease	10
srp_SRS077007	right_retroauricular_crease	11
srp_SRS077009	left_antecubital_fossa	13
srp_SRS077013	anterior_nares	12
srp_SRS077034	saliva	4
srp_SRS077038	tongue_dorsum	1
srp_SRS077040	hard_palate	6
srp_SRS077042	buccal_mucosa	7
srp_SRS077044	attached_keratinized_gingiva	5
srp_SRS077046	palatine_tonsils	2
srp_SRS077048	throat	3
srp_SRS077050	supragingival_plaque	8
srp_SRS077052	subgingival_plaque	9
srp_SRS077054	stool	0
srp_SRS077056	left_retroauricular_crease	10
srp_SRS077058	right_retroauricular_crease	11
srp_SRS077062	right_antecubital_fossa	14
srp_SRS077064	anterior_nares	12
srp_SRS077066	vaginal_introitus	15
srp_SRS077068	mid_vagina	16
srp_SRS077070	posterior_fornix	17
srp_SRS077088	saliva	4
srp_SRS077092	tongue_dorsum	1
srp_SRS077094	hard_palate	6
srp_SRS077096	buccal_mucosa	7
srp_SRS077098	attached_keratinized_gingiva	5
srp_SRS077100	palatine_tonsils	2
srp_SRS077102	throat	3
srp_SRS077104	supragingival_plaque	8
srp_SRS077106	subgingival_plaque	9
srp_SRS077108	left_retroauricular_crease	10
srp_SRS077110	right_retroauricular_crease	11
srp_SRS077112	left_antecubital_fossa	13
srp_SRS077114	right_antecubital_fossa	14
srp_SRS077116	anterior_nares	12
srp_SRS077118	stool	0
srp_SRS077137	saliva	4
srp_SRS077141	tongue_dorsum	1
srp_SRS077143	hard_palate	6
srp_SRS077145	buccal_mucosa	7
srp_SRS077147	attached_keratinized_gingiva	5
srp_SRS077149	palatine_tonsils	2
srp_SRS077151	throat	3
srp_SRS077153	supragingival_plaque	8
srp_SRS077155	subgingival_plaque	9
srp_SRS077157	stool	0
srp_SRS077159	left_retroauricular_crease	10
srp_SRS077161	right_retroauricular_crease	11
srp_SRS077163	left_antecubital_fossa	13
srp_SRS077165	right_antecubital_fossa	14
srp_SRS077167	anterior_nares	12
srp_SRS077169	vaginal_introitus	15
srp_SRS077171	mid_vagina	16
srp_SRS077173	posterior_fornix	17
srp_SRS077194	stool	0
srp_SRS077196	left_retroauricular_crease	10
srp_SRS077198	right_retroauricular_crease	11
srp_SRS077202	right_antecubital_fossa	14
srp_SRS077204	anterior_nares	12
srp_SRS077206	vaginal_introitus	15
srp_SRS077208	mid_vagina	16
srp_SRS077210	posterior_fornix	17
srp_SRS077212	saliva	4
srp_SRS077216	tongue_dorsum	1
srp_SRS077218	hard_palate	6
srp_SRS077226	throat	3
srp_SRS077228	supragingival_plaque	8
srp_SRS077230	subgingival_plaque	9
srp_SRS077248	stool	0
srp_SRS077250	left_retroauricular_crease	10
srp_SRS077252	right_retroauricular_crease	11
srp_SRS077254	left_antecubital_fossa	13
srp_SRS077256	right_antecubital_fossa	14
srp_SRS077258	anterior_nares	12
srp_SRS077260	saliva	4
srp_SRS077264	tongue_dorsum	1
srp_SRS077266	hard_palate	6
srp_SRS077268	buccal_mucosa	7
srp_SRS077270	attached_keratinized_gingiva	5
srp_SRS077272	palatine_tonsils	2
srp_SRS077274	throat	3
srp_SRS077276	supragingival_plaque	8
srp_SRS077278	subgingival_plaque	9
srp_SRS077296	saliva	4
srp_SRS077300	tongue_dorsum	1
srp_SRS077302	hard_palate	6
srp_SRS077304	buccal_mucosa	7
srp_SRS077306	attached_keratinized_gingiva	5
srp_SRS077308	palatine_tonsils	2
srp_SRS077310	throat	3
srp_SRS077312	subgingival_plaque	9
srp_SRS077314	left_retroauricular_crease	10
srp_SRS077316	right_retroauricular_crease	11
srp_SRS077322	anterior_nares	12
srp_SRS077324	stool	0
srp_SRS077345	saliva	4
srp_SRS077349	tongue_dorsum	1
srp_SRS077351	hard_palate	6
srp_SRS077353	buccal_mucosa	7
srp_SRS077355	attached_keratinized_gingiva	5
srp_SRS077357	palatine_tonsils	2
srp_SRS077359	throat	3
srp_SRS077361	supragingival_plaque	8
srp_SRS077363	subgingival_plaque	9
srp_SRS077365	stool	0
srp_SRS077367	left_retroauricular_crease	10
srp_SRS077369	right_retroauricular_crease	11
srp_SRS077371	left_antecubital_fossa	13
srp_SRS077375	anterior_nares	12
srp_SRS077377	vaginal_introitus	15
srp_SRS077379	mid_vagina	16
srp_SRS077381	posterior_fornix	17
srp_SRS077402	saliva	4
srp_SRS077406	tongue_dorsum	1
srp_SRS077408	hard_palate	6
srp_SRS077410	buccal_mucosa	7
srp_SRS077412	attached_keratinized_gingiva	5
srp_SRS077414	palatine_tonsils	2
srp_SRS077416	throat	3
srp_SRS077418	supragingival_plaque	8
srp_SRS077420	subgingival_plaque	9
srp_SRS077422	stool	0
srp_SRS077424	left_retroauricular_crease	10
srp_SRS077426	right_retroauricular_crease	11
srp_SRS077428	left_antecubital_fossa	13
srp_SRS077430	right_antecubital_fossa	14
srp_SRS077432	anterior_nares	12
srp_SRS077434	vaginal_introitus	15
srp_SRS077436	mid_vagina	16
srp_SRS077438	posterior_fornix	17
srp_SRS077456	saliva	4
srp_SRS077460	tongue_dorsum	1
srp_SRS077462	hard_palate	6
srp_SRS077464	buccal_mucosa	7
srp_SRS077466	attached_keratinized_gingiva	5
srp_SRS077468	palatine_tonsils	2
srp_SRS077470	throat	3
srp_SRS077472	supragingival_plaque	8
srp_SRS077474	subgingival_plaque	9
srp_SRS077476	left_retroauricular_crease	10
srp_SRS077478	right_retroauricular_crease	11
srp_SRS077480	left_antecubital_fossa	13
srp_SRS077482	right_antecubital_fossa	14
srp_SRS077484	anterior_nares	12
srp_SRS077486	stool	0
srp_SRS077504	saliva	4
srp_SRS077508	tongue_dorsum	1
srp_SRS077510	hard_palate	6
srp_SRS077512	buccal_mucosa	7
srp_SRS077514	attached_keratinized_gingiva	5
srp_SRS077516	palatine_tonsils	2
srp_SRS077518	throat	3
srp_SRS077520	supragingival_plaque	8
srp_SRS077522	subgingival_plaque	9
srp_SRS077524	left_retroauricular_crease	10
srp_SRS077526	right_retroauricular_crease	11
srp_SRS077528	left_antecubital_fossa	13
srp_SRS077530	right_antecubital_fossa	14
srp_SRS077532	anterior_nares	12
srp_SRS077534	stool	0
srp_SRS077552	stool	0
srp_SRS077554	left_retroauricular_crease	10
srp_SRS077556	right_retroauricular_crease	11
srp_SRS077560	right_antecubital_fossa	14
srp_SRS077562	anterior_nares	12
srp_SRS077564	saliva	4
srp_SRS077568	tongue_dorsum	1
srp_SRS077570	hard_palate	6
srp_SRS077572	buccal_mucosa	7
srp_SRS077574	attached_keratinized_gingiva	5
srp_SRS077576	palatine_tonsils	2
srp_SRS077578	throat	3
srp_SRS077580	supragingival_plaque	8
srp_SRS077582	subgingival_plaque	9
srp_SRS077600	buccal_mucosa	7
srp_SRS077602	attached_keratinized_gingiva	5
srp_SRS077604	palatine_tonsils	2
srp_SRS077606	throat	3
srp_SRS077608	supragingival_plaque	8
srp_SRS077610	subgingival_plaque	9
srp_SRS077612	stool	0
srp_SRS077614	left_retroauricular_crease	10
srp_SRS077616	right_retroauricular_crease	11
srp_SRS077618	left_antecubital_fossa	13
srp_SRS077620	right_antecubital_fossa	14
srp_SRS077622	anterior_nares	12
srp_SRS077624	saliva	4
srp_SRS077628	tongue_dorsum	1
srp_SRS077630	hard_palate	6
srp_SRS077651	saliva	4
srp_SRS077655	tongue_dorsum	1
srp_SRS077657	hard_palate	6
srp_SRS077659	buccal_mucosa	7
srp_SRS077661	attached_keratinized_gingiva	5
srp_SRS077663	palatine_tonsils	2
srp_SRS077665	throat	3
srp_SRS077667	supragingival_plaque	8
srp_SRS077669	subgingival_plaque	9
srp_SRS077671	stool	0
srp_SRS077673	left_retroauricular_crease	10
srp_SRS077675	right_retroauricular_crease	11
srp_SRS077677	left_antecubital_fossa	13
srp_SRS077679	right_antecubital_fossa	14
srp_SRS077681	anterior_nares	12
srp_SRS077683	vaginal_introitus	15
srp_SRS077685	mid_vagina	16
srp_SRS077687	posterior_fornix	17
srp_SRS077710	supragingival_plaque	8
srp_SRS077712	subgingival_plaque	9
srp_SRS077714	left_retroauricular_crease	10
srp_SRS077716	right_retroauricular_crease	11
srp_SRS077718	left_antecubital_fossa	13
srp_SRS077720	right_antecubital_fossa	14
srp_SRS077722	anterior_nares	12
srp_SRS077724	vaginal_introitus	15
srp_SRS077726	mid_vagina	16
srp_SRS077728	posterior_fornix	17
srp_SRS077752	stool	0
srp_SRS077762	tongue_dorsum	1
srp_SRS077764	hard_palate	6
srp_SRS077766	buccal_mucosa	7
srp_SRS077768	attached_keratinized_gingiva	5
srp_SRS077770	palatine_tonsils	2
srp_SRS077772	throat	3
srp_SRS077774	supragingival_plaque	8
srp_SRS077776	subgingival_plaque	9
srp_SRS077778	left_retroauricular_crease	10
srp_SRS077780	right_retroauricular_crease	11
srp_SRS077782	left_antecubital_fossa	13
srp_SRS077784	right_antecubital_fossa	14
srp_SRS077786	anterior_nares	12
srp_SRS077788	vaginal_introitus	15
srp_SRS077790	mid_vagina	16
srp_SRS077792	posterior_fornix	17
srp_SRS077813	stool	0
srp_SRS077819	saliva	4
srp_SRS077823	tongue_dorsum	1
srp_SRS077825	hard_palate	6
srp_SRS077827	buccal_mucosa	7
srp_SRS077829	attached_keratinized_gingiva	5
srp_SRS077831	palatine_tonsils	2
srp_SRS077833	throat	3
srp_SRS077835	supragingival_plaque	8
srp_SRS077837	subgingival_plaque	9
srp_SRS077839	left_retroauricular_crease	10
srp_SRS077841	right_retroauricular_crease	11
srp_SRS077843	left_antecubital_fossa	13
srp_SRS077845	right_antecubital_fossa	14
srp_SRS077847	anterior_nares	12
srp_SRS077868	stool	0
srp_SRS077876	saliva	4
srp_SRS077880	tongue_dorsum	1
srp_SRS077882	hard_palate	6
srp_SRS077884	buccal_mucosa	7
srp_SRS077886	attached_keratinized_gingiva	5
srp_SRS077888	palatine_tonsils	2
srp_SRS077890	throat	3
srp_SRS077892	supragingival_plaque	8
srp_SRS077894	subgingival_plaque	9
srp_SRS077896	left_retroauricular_crease	10
srp_SRS077898	right_retroauricular_crease	11
srp_SRS077900	left_antecubital_fossa	13
srp_SRS077902	right_antecubital_fossa	14
srp_SRS077904	anterior_nares	12
srp_SRS078008	stool	0
srp_SRS078016	saliva	4
srp_SRS078020	tongue_dorsum	1
srp_SRS078022	hard_palate	6
srp_SRS078024	buccal_mucosa	7
srp_SRS078026	attached_keratinized_gingiva	5
srp_SRS078028	palatine_tonsils	2
srp_SRS078030	throat	3
srp_SRS078032	supragingival_plaque	8
srp_SRS078034	subgingival_plaque	9
srp_SRS078036	left_retroauricular_crease	10
srp_SRS078038	right_retroauricular_crease	11
srp_SRS078040	left_antecubital_fossa	13
srp_SRS078042	right_antecubital_fossa	14
srp_SRS078044	anterior_nares	12
srp_SRS078074	saliva	4
srp_SRS078078	tongue_dorsum	1
srp_SRS078080	hard_palate	6
srp_SRS078082	buccal_mucosa	7
srp_SRS078084	attached_keratinized_gingiva	5
srp_SRS078086	palatine_tonsils	2
srp_SRS078088	throat	3
srp_SRS078090	supragingival_plaque	8
srp_SRS078092	subgingival_plaque	9
srp_SRS078094	left_retroauricular_crease	10
srp_SRS078096	right_retroauricular_crease	11
srp_SRS078098	left_antecubital_fossa	13
srp_SRS078100	right_antecubital_fossa	14
srp_SRS078102	anterior_nares	12
srp_SRS078104	vaginal_introitus	15
srp_SRS078106	mid_vagina	16
srp_SRS078108	posterior_fornix	17
srp_SRS078132	stool	0
srp_SRS078140	saliva	4
srp_SRS078144	tongue_dorsum	1
srp_SRS078146	hard_palate	6
srp_SRS078148	buccal_mucosa	7
srp_SRS078150	attached_keratinized_gingiva	5
srp_SRS078152	palatine_tonsils	2
srp_SRS078154	throat	3
srp_SRS078156	supragingival_plaque	8
srp_SRS078158	subgingival_plaque	9
srp_SRS078160	left_retroauricular_crease	10
srp_SRS078162	right_retroauricular_crease	11
srp_SRS078164	left_antecubital_fossa	13
srp_SRS078168	anterior_nares	12
srp_SRS078170	vaginal_introitus	15
srp_SRS078172	mid_vagina	16
srp_SRS078174	posterior_fornix	17
srp_SRS078264	stool	0
srp_SRS078272	saliva	4
srp_SRS078276	tongue_dorsum	1
srp_SRS078278	hard_palate	6
srp_SRS078280	buccal_mucosa	7
srp_SRS078282	attached_keratinized_gingiva	5
srp_SRS078284	palatine_tonsils	2
srp_SRS078286	throat	3
srp_SRS078288	supragingival_plaque	8
srp_SRS078290	subgingival_plaque	9
srp_SRS078292	left_retroauricular_crease	10
srp_SRS078294	right_retroauricular_crease	11
srp_SRS078296	left_antecubital_fossa	13
srp_SRS078298	right_antecubital_fossa	14
srp_SRS078300	anterior_nares	12
srp_SRS078302	vaginal_introitus	15
srp_SRS078304	mid_vagina	16
srp_SRS078306	posterior_fornix	17
srp_SRS078330	stool	0
srp_SRS078338	saliva	4
srp_SRS078342	tongue_dorsum	1
srp_SRS078344	hard_palate	6
srp_SRS078346	buccal_mucosa	7
srp_SRS078348	attached_keratinized_gingiva	5
srp_SRS078350	palatine_tonsils	2
srp_SRS078352	throat	3
srp_SRS078354	supragingival_plaque	8
srp_SRS078356	subgingival_plaque	9
srp_SRS078360	right_retroauricular_crease	11
srp_SRS078362	left_antecubital_fossa	13
srp_SRS078364	right_antecubital_fossa	14
srp_SRS078366	anterior_nares	12
srp_SRS078368	vaginal_introitus	15
srp_SRS078370	mid_vagina	16
srp_SRS078372	posterior_fornix	17
srp_SRS078438	stool	0
srp_SRS078446	saliva	4
srp_SRS078450	tongue_dorsum	1
srp_SRS078452	hard_palate	6
srp_SRS078454	buccal_mucosa	7
srp_SRS078456	attached_keratinized_gingiva	5
srp_SRS078458	palatine_tonsils	2
srp_SRS078460	throat	3
srp_SRS078462	supragingival_plaque	8
srp_SRS078464	subgingival_plaque	9
srp_SRS078466	left_retroauricular_crease	10
srp_SRS078468	right_retroauricular_crease	11
srp_SRS078470	left_antecubital_fossa	13
srp_SRS078472	right_antecubital_fossa	14
srp_SRS078474	anterior_nares	12
srp_SRS078498	stool	0
srp_SRS078506	saliva	4
srp_SRS078510	tongue_dorsum	1
srp_SRS078512	hard_palate	6
srp_SRS078514	buccal_mucosa	7
srp_SRS078516	attached_keratinized_gingiva	5
srp_SRS078518	palatine_tonsils	2
srp_SRS078520	throat	3
srp_SRS078522	supragingival_plaque	8
srp_SRS078524	subgingival_plaque	9
srp_SRS078526	left_retroauricular_crease	10
srp_SRS078528	right_retroauricular_crease	11
srp_SRS078530	left_antecubital_fossa	13
srp_SRS078532	right_antecubital_fossa	14
srp_SRS078534	anterior_nares	12
srp_SRS078536	vaginal_introitus	15
srp_SRS078538	mid_vagina	16
srp_SRS078540	posterior_fornix	17
srp_SRS078561	stool	0
srp_SRS078569	saliva	4
srp_SRS078573	tongue_dorsum	1
srp_SRS078575	hard_palate	6
srp_SRS078577	buccal_mucosa	7
srp_SRS078579	attached_keratinized_gingiva	5
srp_SRS078581	palatine_tonsils	2
srp_SRS078583	throat	3
srp_SRS078585	supragingival_plaque	8
srp_SRS078587	subgingival_plaque	9
srp_SRS078589	left_retroauricular_crease	10
srp_SRS078591	right_retroauricular_crease	11
srp_SRS078593	left_antecubital_fossa	13
srp_SRS078595	right_antecubital_fossa	14
srp_SRS078597	anterior_nares	12
srp_SRS078621	stool	0
srp_SRS078629	saliva	4
srp_SRS078633	tongue_dorsum	1
srp_SRS078635	hard_palate	6
srp_SRS078637	buccal_mucosa	7
srp_SRS078639	attached_keratinized_gingiva	5
srp_SRS078641	palatine_tonsils	2
srp_SRS078643	throat	3
srp_SRS078645	supragingival_plaque	8
srp_SRS078647	subgingival_plaque	9
srp_SRS078649	left_retroauricular_crease	10
srp_SRS078651	right_retroauricular_crease	11
srp_SRS078655	right_antecubital_fossa	14
srp_SRS078657	anterior_nares	12
srp_SRS078659	vaginal_introitus	15
srp_SRS078661	mid_vagina	16
srp_SRS078663	posterior_fornix	17
srp_SRS078687	stool	0
srp_SRS078695	saliva	4
srp_SRS078699	tongue_dorsum	1
srp_SRS078701	hard_palate	6
srp_SRS078703	buccal_mucosa	7
srp_SRS078705	attached_keratinized_gingiva	5
srp_SRS078707	palatine_tonsils	2
srp_SRS078709	throat	3
srp_SRS078711	supragingival_plaque	8
srp_SRS078713	subgingival_plaque	9
srp_SRS078715	left_retroauricular_crease	10
srp_SRS078717	right_retroauricular_crease	11
srp_SRS078719	left_antecubital_fossa	13
srp_SRS078721	right_antecubital_fossa	14
srp_SRS078723	anterior_nares	12
srp_SRS078725	vaginal_introitus	15
srp_SRS078727	mid_vagina	16
srp_SRS078729	posterior_fornix	17
srp_SRS078745	saliva	4
srp_SRS078749	tongue_dorsum	1
srp_SRS078751	hard_palate	6
srp_SRS078753	buccal_mucosa	7
srp_SRS078755	attached_keratinized_gingiva	5
srp_SRS078757	palatine_tonsils	2
srp_SRS078759	throat	3
srp_SRS078761	supragingival_plaque	8
srp_SRS078763	subgingival_plaque	9
srp_SRS078765	left_retroauricular_crease	10
srp_SRS078767	right_retroauricular_crease	11
srp_SRS078769	left_antecubital_fossa	13
srp_SRS078771	right_antecubital_fossa	14
srp_SRS078773	anterior_nares	12
srp_SRS078822	stool	0
srp_SRS078830	saliva	4
srp_SRS078834	tongue_dorsum	1
srp_SRS078836	hard_palate	6
srp_SRS078838	buccal_mucosa	7
srp_SRS078840	attached_keratinized_gingiva	5
srp_SRS078842	palatine_tonsils	2
srp_SRS078844	throat	3
srp_SRS078846	supragingival_plaque	8
srp_SRS078848	subgingival_plaque	9
srp_SRS078850	left_retroauricular_crease	10
srp_SRS078852	right_retroauricular_crease	11
srp_SRS078858	anterior_nares	12
srp_SRS078860	vaginal_introitus	15
srp_SRS078862	mid_vagina	16
srp_SRS078864	posterior_fornix	17
srp_SRS078886	stool	0
srp_SRS078894	saliva	4
srp_SRS078898	tongue_dorsum	1
srp_SRS078900	hard_palate	6
srp_SRS078902	buccal_mucosa	7
srp_SRS078906	palatine_tonsils	2
srp_SRS078908	throat	3
srp_SRS078910	supragingival_plaque	8
srp_SRS078912	subgingival_plaque	9
srp_SRS078914	left_retroauricular_crease	10
srp_SRS078916	right_retroauricular_crease	11
srp_SRS078920	right_antecubital_fossa	14
srp_SRS078922	anterior_nares	12
srp_SRS078924	vaginal_introitus	15
srp_SRS078926	mid_vagina	16
srp_SRS078928	posterior_fornix	17
srp_SRS079022	stool	0
srp_SRS079030	saliva	4
srp_SRS079034	tongue_dorsum	1
srp_SRS079036	hard_palate	6
srp_SRS079038	buccal_mucosa	7
srp_SRS079040	attached_keratinized_gingiva	5
srp_SRS079042	palatine_tonsils	2
srp_SRS079046	supragingival_plaque	8
srp_SRS079048	subgingival_plaque	9
srp_SRS079050	left_retroauricular_crease	10
srp_SRS079052	right_retroauricular_crease	11
srp_SRS079054	left_antecubital_fossa	13
srp_SRS079056	right_antecubital_fossa	14
srp_SRS079058	anterior_nares	12
srp_SRS079060	vaginal_introitus	15
srp_SRS079062	mid_vagina	16
srp_SRS079064	posterior_fornix	17
srp_SRS079112	stool	0
srp_SRS079120	saliva	4
srp_SRS079124	tongue_dorsum	1
srp_SRS079126	hard_palate	6
srp_SRS079128	buccal_mucosa	7
srp_SRS079130	attached_keratinized_gingiva	5
srp_SRS079132	palatine_tonsils	2
srp_SRS079134	throat	3
srp_SRS079136	supragingival_plaque	8
srp_SRS079138	subgingival_plaque	9
srp_SRS079140	left_retroauricular_crease	10
srp_SRS079142	right_retroauricular_crease	11
srp_SRS079144	left_antecubital_fossa	13
srp_SRS079146	right_antecubital_fossa	14
srp_SRS079148	anterior_nares	12
srp_SRS079150	vaginal_introitus	15
srp_SRS079152	mid_vagina	16
srp_SRS079154	posterior_fornix	17
srp_SRS079178	stool	0
srp_SRS079186	saliva	4
srp_SRS079190	tongue_dorsum	1
srp_SRS079194	buccal_mucosa	7
srp_SRS079196	attached_keratinized_gingiva	5
srp_SRS079198	palatine_tonsils	2
srp_SRS079200	throat	3
srp_SRS079202	supragingival_plaque	8
srp_SRS079204	subgingival_plaque	9
srp_SRS079206	left_retroauricular_crease	10
srp_SRS079208	right_retroauricular_crease	11
srp_SRS079210	left_antecubital_fossa	13
srp_SRS079216	vaginal_introitus	15
srp_SRS079218	mid_vagina	16
srp_SRS079220	posterior_fornix	17
